RecipeName	BelongSchool	DesignLevel	RecipeExplain	RecipeID	RecipeLevel	Type	IsSystemRecipe	IsEquipmentRecipe	SkillRecipeType	SkillType	SkillID	SkillLevel	PrepareFramesAdd	PrepareFramesPercent	CoolDownAdd1	CoolDownAdd2	CoolDownAdd3	MinRadiusAdd	MaxRadiusAdd	CostLifeAddPercent	CostManaAddPercent	CostRageAdd	CostEnergyAdd	CostStaminaAdd	CostTrainAdd	DamageAddPercent	ScriptFile
心转_三环回气	纯阳镇派	1		4685	1	3					1								0							0	纯阳/秘笈/纯阳_心转_三环回气.lua
流血伤害提高10%无击水龙吟	天策镇派	1		4686	1	3	0	0	401	0	401	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	天策/秘笈/流血伤害提高10%.lua
流血伤害提高10%击水龙吟	天策镇派	1		4687	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	天策/秘笈/流血伤害提高10%.lua
流血伤害提高10%无击水战八方	天策镇派	1		4688	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	天策/秘笈/流血伤害提高10%.lua
流血伤害提高10%击水战八方	天策镇派	1		4689	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	天策/秘笈/流血伤害提高10%.lua
《太素九针·提针》人偶图绝章	万花	3	行气血效果	4690	1	0					138															0	
击水三千伤害提高10%	蓬莱镇派	1		4691	1	3			19737		19737															102	
击水三千会心提高10%	蓬莱镇派	1		4692	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	蓬莱\秘笈\江汉_增加会心10%.lua
湛然若海会心提高10%	蓬莱镇派	1		4693	1	3	0	0	19968	0	19968	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	蓬莱\秘笈\渊壑_增加会心10%.lua
翼绝云天伤害提高10%	蓬莱镇派	1		4694	1	3			19827		19827															102	
清新加30秒CD	万花镇派	1		4695	1	3	0	0	0	0	130	0	0	1024	456	0	0	0	0	0	0	0	0	0	0	0	
贪魔伐罪_贪魔体减CD	明教镇派	1	减少调息时间	4696	1	3					3973				-160												
澹然若海伤害提高10%	蓬莱镇派	1		4697	1	3	0	0	19968	0	19968	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	102	
木落雁归会心提高10%	蓬莱镇派	1		4698	1	3	0	0	19818	0	19818	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	蓬莱\秘笈\渊壑_增加会心10%.lua
新飞竹雷霆充能	七秀镇派	1		4699	1	3			0		1				0												七秀/秘笈/雷霆充能30秒.lua
海运南冥距离提高15尺	蓬莱镇派	1		4700	1	3	0	0	20082	0	20082	0	0	1024	0	0	0	0	960	0	0	0	0	0	0	0	
逐波灵游距离提高15尺	蓬莱镇派	1		4701	1	3	0	0	20084	0	20084	0	0	1024	0	0	0	0	960	0	0	0	0	0	0	0	
振翅图南充能	蓬莱镇派	1		4702	1	3					20259																蓬莱\秘笈\羽彰_振翅图南变充能.lua
振翅图南会心提高10%	蓬莱镇派	1		4703	1	3	0	0	20259	0	20259	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	蓬莱\秘笈\渊壑_增加会心10%.lua
浮游天地充能	蓬莱镇派	1		4704	1	3					19828																蓬莱\秘笈\羽彰_浮游天地变充能.lua
新冰肌天地充能	七秀镇派	1		4705	1	3	0	0	0	0	557	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	七秀/秘笈/新冰肌天地充能.lua
新玉蟾蟾躁充能	五毒镇派	1		4706	1	3	0	0	0	0	2476	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	五毒/秘笈/新玉蟾蟾躁充能.lua
逸尘步虚充能	蓬莱镇派	1		4707	1	3			0		1																蓬莱\秘笈\罔象_逸尘步虚变充能.lua
夕照雷峰会心提高	藏剑镇派	1		4708	1	3			1600		1600																藏剑\秘笈\夕照提高15%会心几率.lua
醉舞九天会心提高10%	五毒镇派	1		4709	1	3			0		1																五毒/秘笈/醉舞九天会心提高10%.lua
急速千机变	唐门镇派	1		4710	1	3			0		1		0		0	0							0				
松舍问霞距离增加	藏剑镇派	1		4711	1	3	0	0	14910	0	14910	0	0	1024	0	0	0	0	768	0	0	0	0	0	0	0	
驭羽骋风减CD	蓬莱镇派	1		4712	1	3	0	0	0	0	21145	0	0	1024	-112	0	0	0	0	0	0	0	0	0	0	0	
振翅图南对静止目标	蓬莱镇派	2	增加效果	4713	1	3			20259		20259																蓬莱\秘笈\游心_振翅图南对静止目标.lua
《风起云扬诀·击水三千》秘诀残页	蓬莱	1		4714	1	0	0	0	19737	0	19737	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	秘笈\增加会心2分.lua
《风起云扬诀·击水三千》秘诀断篇	蓬莱	1		4715	1	0	0	0	19737	0	19737	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	秘笈\增加会心3分.lua
《风起云扬诀·击水三千》秘诀绝章	蓬莱	1		4716	1	0	0	0	19737	0	19737	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	秘笈\增加会心4分.lua
《风起云扬诀·击水三千》参悟残页	蓬莱	1		4717	1	0	0	0	19737	0	19737	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	31	
《风起云扬诀·击水三千》参悟断篇	蓬莱	1		4718	1	0	0	0	19737	0	19737	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	41	
《风起云扬诀·击水三千》参悟绝章	蓬莱	1		4719	1	0	0	0	19737	0	19737	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	51	
《风起云扬诀·击水三千》真传残页	蓬莱	1		4720	1	0	0	0	19737	0	19737	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	蓬莱\秘笈\击水三千施展距离提高2尺.lua
物化天行3层充能	蓬莱镇派	1		4721	1	3			0		20049																蓬莱\秘笈\冯夷_物化天行变充能.lua
罔象 振翅图南对静止目标增伤	蓬莱镇派	1		4722	1	3			0		1																蓬莱\秘笈\振翅图南对静止加伤害.lua
跃潮斩波伤害提高20%	蓬莱镇派	1		4723	1	3			0		1															204	
木落雁归伤害提高10%	蓬莱镇派	1		4724	1	3	0	0	19818	0	19818	0	0	1024	0	0	0	0	384	0	0	0	0	0	0	102	
溟海御波充能	蓬莱镇派	1		4725	1	3			0		20083	0															蓬莱\秘笈\遥思_溟海御波变充能.lua
《风起云扬诀·木落雁归》秘诀残页	蓬莱	1		4726	1	0	0	0	19818	0	19818	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	秘笈\增加会心2分.lua
《风起云扬诀·木落雁归》秘诀断篇	蓬莱	1		4727	1	0	0	0	19818	0	19818	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	秘笈\增加会心3分.lua
《风起云扬诀·木落雁归》秘诀绝章	蓬莱	1		4728	1	0	0	0	19818	0	19818	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	秘笈\增加会心4分.lua
《风起云扬诀·木落雁归》参悟残页	蓬莱	1		4729	1	0	0	0	19818	0	19818	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	31	
《风起云扬诀·木落雁归》参悟断篇	蓬莱	1		4730	1	0	0	0	19818	0	19818	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	41	
《风起云扬诀·木落雁归》参悟绝章	蓬莱	1		4731	1	0	0	0	19818	0	19818	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	51	
《风起云扬诀·木落雁归》人偶图残页	蓬莱	1		4732	1	0	0	0	19818	0	19818	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	
《风起云扬诀·定波砥澜》穴位图残页	蓬莱	1		4733	1	0	0	0	20245	0	20245	0	0	1024	-16	0	0	0	0	0	0	0	0	0	0	0	
《风起云扬诀·定波砥澜》穴位图断篇	蓬莱	1		4734	1	0	0	0	20245	0	20245	0	0	1024	-32	0	0	0	0	0	0	0	0	0	0	0	
《风起云扬诀·定波砥澜》注解残页	蓬莱	1		4735	1	0	0	0	20245	0	20245	0	0	1024	0	0	0	0	0	0	-51	0	0	0	0	0	
《风起云扬诀·定波砥澜》注解断篇	蓬莱	1		4736	1	0	0	0	20245	0	20245	0	0	1024	0	0	0	0	0	0	-102	0	0	0	0	0	
《风起云扬诀·定波砥澜》注解绝章	蓬莱	1		4737	1	0	0	0	20245	0	20245	0	0	1024	0	0	0	0	0	0	-154	0	0	0	0	0	
《风起云扬诀·定波砥澜》人偶图残页	蓬莱	1		4738	1	0	0	0	0	0	20245	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	
《长空破云式·翼绝云天》秘诀残页	蓬莱	1		4739	1	0	0	0	19827	0	19827	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	秘笈\增加会心2分.lua
《长空破云式·翼绝云天》秘诀断篇	蓬莱	1		4740	1	0	0	0	19827	0	19827	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	秘笈\增加会心3分.lua
《长空破云式·翼绝云天》秘诀绝章	蓬莱	1		4741	1	0	0	0	19827	0	19827	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	秘笈\增加会心4分.lua
《长空破云式·翼绝云天》参悟残页	蓬莱	1		4742	1	0	0	0	19827	0	19827	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	31	
《长空破云式·翼绝云天》参悟断篇	蓬莱	1		4743	1	0	0	0	19827	0	19827	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	41	
《长空破云式·翼绝云天》参悟绝章	蓬莱	1		4744	1	0	0	0	19827	0	19827	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	51	
《长空破云式·翼绝云天》人偶图残页	蓬莱	1		4745	1	0	0	0	0	0	19827	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	
《长空破云式·振翅图南》秘诀残页	蓬莱	1		4746	1	0	0	0	20259	0	20259	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	秘笈\增加会心2分.lua
《长空破云式·振翅图南》秘诀断篇	蓬莱	1		4747	1	0	0	0	20259	0	20259	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	秘笈\增加会心3分.lua
《长空破云式·振翅图南》秘诀绝章	蓬莱	1		4748	1	0	0	0	20259	0	20259	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	秘笈\增加会心4分.lua
《长空破云式·振翅图南》参悟残页	蓬莱	1		4749	1	0	0	0	20259	0	20259	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	31	
《长空破云式·振翅图南》参悟断篇	蓬莱	1		4750	1	0	0	0	20259	0	20259	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	41	
《长空破云式·振翅图南》参悟绝章	蓬莱	1		4751	1	0	0	0	20259	0	20259	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	51	
《长空破云式·振翅图南》人偶图残页	蓬莱	1		4752	1	0	0	0	0	0	20259	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	
《九霄踏云步·跃潮斩波》穴位图残页	蓬莱	1		4753	1	0	0	0	0	0	20053	0	0	1024	-16	0	0	0	0	0	0	0	0	0	0	0	
《九霄踏云步·跃潮斩波》穴位图断篇	蓬莱	1		4754	1	0	0	0	0	0	20053	0	0	1024	-32	0	0	0	0	0	0	0	0	0	0	0	
《九霄踏云步·跃潮斩波》注解残页	蓬莱	1		4755	1	0	0	0	0	0	20053	0	0	1024	0	0	0	0	0	0	-51	0	0	0	0	0	
《九霄踏云步·跃潮斩波》注解断篇	蓬莱	1		4756	1	0	0	0	0	0	20053	0	0	1024	0	0	0	0	0	0	-102	0	0	0	0	0	
《九霄踏云步·跃潮斩波》注解绝章	蓬莱	1		4757	1	0	0	0	0	0	20053	0	0	1024	0	0	0	0	0	0	-154	0	0	0	0	0	
《九霄踏云步·跃潮斩波》人偶图残页	蓬莱	1		4758	1	0	0	0	0	0	20053	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	
海运南冥伤害提高50%	蓬莱镇派	1		4759	1	3	0	0	20082	0	20082	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	205	
溟海御波伤害提高50%	蓬莱镇派	1		4760	1	3	0	0	20083	0	20083	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	205	
逐波灵游伤害提高50%	蓬莱镇派	1		4761	1	3	0	0	20084	0	20084	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	205	
浮游天地带挑飞	蓬莱镇派	2	增加效果	4762	1	3			0		20052															205	蓬莱\秘笈\浮游天地带挑飞.lua
《太素九针·提针》人偶图绝章	万花	3	增加效果	4763	1	0					138																
拨狗加20%伤害	丐帮镇派	1		4764	1	3	0	0	5258	0	5258	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	205	
横打加20%伤害	丐帮镇派	1		4765	1	3	0	0	5354	0	5354	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	205	
刀啸风吟加伤害	霸刀镇派	1		4766	1	3	0	0	16027	0	16027	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	204	
玄德_凭虚减CD	纯阳镇派	1		4767	1	3	0	0	355	0	355	0	0	1024	-160	0	0	0	0	0	0	0	0	0	0	0	
剑冲加5尺（废）	纯阳镇派	1		4768	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	320	0	0	0	0	0	0	0	
浮游天地减CD	蓬莱镇派	1		4769	1	3	0	0	0	0	1	0	0	1024	-48	0	0	0	0	0	0	0	0	0	0	0	
《百花拂穴手·玉石俱焚》参悟残页（废）	万花	1		4770	1	0	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	102	
《百花拂穴手·玉石俱焚》参悟断篇（废）	万花	2		4770	2				0		1	0														154	
《百花拂穴手·玉石俱焚》参悟绝章（废）	万花	3		4771	1	0	0	0	0	0	1		0	1024	0	0	0	0	0	0	0	0	0	0	0	205	
《百花拂穴手·玉石俱焚》真传残页（废）	万花	1		4773	1	0	0	0	0	0	1	0	0	1024	0	0	0	0	64	0	0	0	0	0	0	0	
《百花拂穴手·玉石俱焚》真传断篇（废）	万花	2		4774	1	0	0	0	0	0	1	0	0	1024	0	0	0	0	64	0	0	0	0	0	0	0	
《百花拂穴手·玉石俱焚》人偶图残页（废）	万花	1		4775	1	0	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	
《百花拂穴手·玉石俱焚》参悟断篇（废）	万花	2		4776	1				0		1	0														154	
《百花拂穴手·玉石俱焚》参悟绝章（废）	万花	3		4777	1	0	0	0	0	0	1		0	1024	0	0	0	0	0	0	0	0	0	0	0	205	
擒龙变充能2	少林镇派	1		4778	1	3					1																少林\镇派\擒龙变充能.lua
夕照雷峰必会心	藏剑镇派	1		4779	1	3			0		1																藏剑/秘笈/夕照雷峰必会心.lua
天女散花加CD（废）	唐门镇派	1		4780	1	3	0	0	0	0	1	0	0	1024	136	0	0	0	0	0	0	0	0	0	0	0	
《降龙掌·龙跃于渊》注解残页	丐帮	1		4781	1	0	0	0	0	0	5262	0	0	1024	0	0	0	0	0	0	-1024	0	0	0	0	0	
生发幻击减CD（废）	五毒镇派	1		4782	1	3	0	0	0	0	1	0	0	1024	-38	0	0	0	0	0	0	0	0	0	0	0	
跃潮斩波伤害提高50%	蓬莱镇派	1		4783	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	205	
跃潮斩波会心提高20%	蓬莱镇派	1		4784	1	3	0	0	20053	0	20053	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	蓬莱\秘笈\神降_增加会心20%.lua
跃潮斩波会心提高40%	蓬莱镇派	1		4785	1	3	0	0	20053	0	20053	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	蓬莱\秘笈\神降_增加会心40%.lua
跃潮斩波会心提高60%	蓬莱镇派	1		4786	1	3	0	0	20053	0	20053	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	蓬莱\秘笈\神降_增加会心60%.lua
跃潮斩波会心提高80%	蓬莱镇派	1		4787	1	3	0	0	20053	0	20053	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	蓬莱\秘笈\神降_增加会心80%.lua
跃潮斩波会心提高100%	蓬莱镇派	1		4788	1	3	0	0	20053	0	20053	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	蓬莱\秘笈\神降_增加会心100%.lua
海运南冥伤害提高20%	蓬莱镇派	1		4789	1	3	0	0	20082	0	20082	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	205	
溟海御波伤害提高20%	蓬莱镇派	1		4790	1	3	0	0	20083	0	20083	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	205	
逐波灵游伤害提高20%	蓬莱镇派	1		4791	1	3	0	0	20084	0	20084	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	205	
《碧海缥缈掌·海运南冥》参悟残页	蓬莱	1		4792	1	0	0	0	20082	0	20082	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	21	
《碧海缥缈掌·海运南冥》参悟断篇	蓬莱	1		4793	1	0	0	0	20082	0	20082	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	31	
《碧海缥缈掌·海运南冥》参悟绝章	蓬莱	1		4794	1	0	0	0	20082	0	20082	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	41	
《碧海缥缈掌·海运南冥》秘诀残页	蓬莱	1		4795	1	0	0	0	20082	0	20082	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	秘笈\增加会心2分.lua
《碧海缥缈掌·海运南冥》秘诀断篇	蓬莱	1		4796	1	0	0	0	20082	0	20082	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	秘笈\增加会心3分.lua
《碧海缥缈掌·海运南冥》秘诀绝章	蓬莱	1		4797	1	0	0	0	20082	0	20082	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	秘笈\增加会心4分.lua
《碧海缥缈掌·海运南冥》注解残页	蓬莱	1		4798	1	0	0	0	20082	0	20082	0	0	1024	0	0	0	0	0	0	-51	0	0	0	0	0	
《碧海缥缈掌·海运南冥》注解断篇	蓬莱	1		4799	1	0	0	0	20082	0	20082	0	0	1024	0	0	0	0	0	0	-102	0	0	0	0	0	
《碧海缥缈掌·海运南冥》注解绝章	蓬莱	1		4800	1	0	0	0	20082	0	20082	0	0	1024	0	0	0	0	0	0	-154	0	0	0	0	0	
《长空破云式·驭羽骋风》穴位图残页	蓬莱	1		4801	1	0	0	0	19984	0	19984	0	0	1024	-16	0	0	0	0	0	0	0	0	0	0	0	
《长空破云式·驭羽骋风》穴位图断篇	蓬莱	1		4802	1	0	0	0	19984	0	19984	0	0	1024	-32	0	0	0	0	0	0	0	0	0	0	0	
《长空破云式·驭羽骋风》人偶图残页	蓬莱	1		4803	1	0	0	0	19984	0	19984	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	
《长空破云式·驭羽骋风》人偶图断篇	蓬莱	1		4804	1	0	0	0	19984	0	19984	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	
《长空破云式·驭羽骋风》注解残页	蓬莱	1		4805	1	0	0	0	19984	0	19984	0	0	1024	0	0	0	0	0	0	-51	0	0	0	0	0	
《长空破云式·驭羽骋风》注解断篇	蓬莱	1		4806	1	0	0	0	19984	0	19984	0	0	1024	0	0	0	0	0	0	-102	0	0	0	0	0	
《长空破云式·驭羽骋风》注解绝章	蓬莱	1		4807	1	0	0	0	19984	0	19984	0	0	1024	0	0	0	0	0	0	-154	0	0	0	0	0	
《九霄踏云步·物化天行》真传残页	蓬莱	1		4808	1	0	0	0	20049	0	20049	0	0	1024	0	0	0	0	128	0	0	0	0	0	0	0	
《九霄踏云步·物化天行》真传断篇	蓬莱	1		4809	1	0	0	0	20049	0	20049	0	0	1024	0	0	0	0	192	0	0	0	0	0	0	0	
《九霄踏云步·物化天行》注解残页	蓬莱	1		4810	1	0	0	0	20049	0	20049	0	0	1024	0	0	0	0	0	0	-51	0	0	0	0	0	
《九霄踏云步·物化天行》注解断篇	蓬莱	1		4811	1	0	0	0	20049	0	20049	0	0	1024	0	0	0	0	0	0	-102	0	0	0	0	0	
《九霄踏云步·物化天行》注解绝章	蓬莱	1		4812	1	0	0	0	20049	0	20049	0	0	1024	0	0	0	0	0	0	-154	0	0	0	0	0	
《九霄踏云步·物化天行》人偶图残页	蓬莱	1		4813	1	0	0	0	0	0	20049	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	
蓬莱战阶4件套	装备	1		4814	1	1	0	0	20281	0	20281	0	0	1024	-160	0	0	0	0	0	0	0	0	0	0	0	
蓬莱竞技场4件套	装备	1		4815	1	1	0	0	0	0	1	0	0	1024	-32	0	0	0	0	0	0	0	0	0	0	0	
蓬莱PVE两件套木落雁归伤害提高10%	装备	1		4816	1	1	0	0	20259	0	20259	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	102	
蓬莱PVE两件套翼绝云天伤害提高10%	装备	1		4817	1	1	0	0	20082	0	20082	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	102	
蓬莱大橙武木落雁归伤害5%、	装备	1		4818	1	1	0	0	19818	0	19818	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	51	
蓬莱大橙武翼绝云天伤害5%	装备	1		4819	1	1	0	0	19827	0	19827	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	51	
蓬莱小橙武木落雁归会心提高5%	装备	1		4820	1	1	0	0	19818	0	19818	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	秘笈\增加会心5分.lua
蓬莱小橙武海运南冥会心提高5%	装备	1		4821	1	1	0	0	20082	0	20082	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	秘笈\增加会心5分.lua
宫伤害提高15%	长歌镇派	1		4822	1	3			14064																	154	
宫伤害提高30%	长歌镇派	1		4823	1	3			14064																	307	
宫伤害提高45%	长歌镇派	1		4824	1	3			14064																	461	
宫伤害提高60%	长歌镇派	1		4825	1	3			14064																	614	
宫伤害提高75%	长歌镇派	1		4826	1	3			14064																	768	
宫伤害提高90%	长歌镇派	1		4827	1	3			14064																	922	
宫伤害提高105%	长歌镇派	1		4828	1	3			14064																	1075	
宫伤害提高120%	长歌镇派	1		4829	1	3			14064																	1229	
宫伤害提高135%	长歌镇派	1		4830	1	3			14064																	1382	
宫伤害提高150%	长歌镇派	1		4831	1	3			14064																	1536	
轻功战斗不限制浮游高度	蓬莱镇派	1		4832	1	3	0	0	0	0	19828	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	蓬莱\秘笈\浮游天地不限高度.lua
梅花三弄效果提升100%	长歌镇派	1		4833	1	3			14231		14231															1024	
碧水减CD	万花镇派	1		4834	1	3	0	0	0	0	1	0	0	1024	-400	0	0	0	0	0	0	0	0	0	0	0	
天罗使用暴雨远距离偏离	唐门镇派	1		4835	1	3	0	0	0	0	3093	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	唐门\秘笈\唐门_空战远距离偏离.lua
天罗使用孔雀翎远距离偏离	唐门镇派	1		4836	1	3	0	0	0	0	3091	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	唐门\秘笈\唐门_空战远距离偏离.lua
天罗使用暴雨远距离偏离奇穴版	唐门镇派	1		4837	1	3	0	0	0	0	6444	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	唐门\秘笈\唐门_空战远距离偏离.lua
笑傲大韶	长歌镇派	1		4838	1	3			14073		14073					0											长歌\镇派\笑傲光阴变充能.lua
江逐大韶	长歌镇派	1		4839	1	3			14074		14074					0											长歌\镇派\江逐月天变充能.lua
云生大韶	长歌镇派	1		4840	1	3			14075		14075					0											长歌\镇派\云生结海变充能.lua
迴梦大韶	长歌镇派	1		4841	1	3			14154		14154					0											长歌\镇派\迴梦逐光变充能.lua
任驰骋直接释放	天策镇派	1		4842	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	天策/秘笈/任驰骋直接释放.lua
水月_变为充能	万花镇派	1		4843	1	3			0		136				0												万花\镇派\水月无间增强充能.lua
龙啸九天减CD	丐帮镇派	1		4844	1	3					1				-80												
迷神钉减CD	唐门镇派	1		4845	1	3					1				-80												
八荒归元回豆加距离	纯阳镇派	1		4846	1	3			2699		2699								128							0	
转乾坤调息降低	纯阳镇派	1		4847	1	3			372		372				-240												
蛊惑众生减CD	五毒镇派	1		4848	1	3			0		2231	0			-160												
玉石俱焚伤害提高	万花镇派	1		4849	1	3			0		182															307	
